1,Rod Carew*\carewro01,28,MIN,153,690,43,5,2,-7,5,47,5.2,23,70,7.4,.533,.531,8.2,-0.2,77,$91000,Amateur Free Agent,*4
2,Bobby Grich\grichbo01,25,BAL,160,707,27,5,-2,8,5,44,4.9,24,68,7.3,.530,.530,6.4,1.5,60,$46000,Amateur Draft,*4
3,Reggie Jackson*\jacksre01,28,OAK,148,604,38,1,1,-2,-7,32,3.6,22,54,5.7,.524,.521,5.9,-0.9,55,$135000,Amateur Draft,*9D/8
4,Elliott Maddox\maddoel01,26,NYY,137,550,18,4,-1,10,-1,30,3.4,20,50,5.4,.524,.521,4.3,1.0,40,$23000,Purchased,*89/45
5,Bert Campaneris\campabe01,32,OAK,134,587,9,4,1,7,8,30,3.3,20,50,5.3,.524,.520,4.6,1.8,43,$65000,Amateur Free Agent,*6/D
6,Paul Blair\blairpa01,30,BAL,151,615,8,5,0,15,-0,27,3.2,22,49,5.3,.520,.519,3.7,1.7,35,$60000,1st Yr Draft,*8
7,Don Money\moneydo01,27,MIL,159,709,14,3,-0,2,4,23,2.7,24,47,5.0,.516,.516,4.8,0.7,45,,Traded,*5/D4
8,Brooks Robinson\robinbr01,37,BAL,153,622,6,0,-1,15,4,24,2.8,22,46,5.0,.518,.517,3.4,2.1,32,$115000,Amateur Free Agent,*5
9,Gene Tenace\tenacge01,27,OAK,158,612,26,-3,-1,4,-1,24,2.8,22,46,4.9,.517,.517,4.6,0.4,43,$45000,Amateur Draft,32/4
10,Graig Nettles*\nettlgr01,29,NYY,155,638,5,0,0,13,4,23,2.7,23,46,4.9,.516,.516,3.5,1.9,33,,Traded,*5/6
11,Amos Otis\otisam01,27,KCR,146,632,16,5,-1,5,-0,24,2.8,22,46,4.9,.518,.516,4.4,0.6,41,,Traded,*8/D
12,Sal Bando\bandosa01,30,OAK,146,603,23,2,-0,-4,3,24,2.7,22,45,4.8,.518,.516,5.3,-0.1,50,$100000,Amateur Draft,*5/D
13,Joe Rudi\rudijo01,27,OAK,158,639,25,1,1,2,-8,21,2.5,23,44,4.7,.515,.515,4.5,-0.6,42,$55000,Amateur Free Agent,*73/D
14,Ken Henderson#\hendeke01,28,CHW,162,680,22,-1,-1,-1,-0,19,2.2,24,44,4.6,.513,.513,4.8,-0.1,45,,Traded,*8
15,Dwight Evans\evansdw01,22,BOS,133,514,6,-0,-0,23,-6,23,2.7,18,41,4.5,.520,.516,1.9,2.0,18,,Amateur Draft,*9/D87
16,Mark Belanger\belanma01,30,BAL,155,570,-12,1,2,20,10,21,2.5,20,42,4.5,.515,.515,2.2,3.5,21,,Amateur Free Agent,*6
17,Bill North#\northbi01,26,OAK,149,630,11,-1,0,6,-1,16,1.9,23,39,4.2,.512,.511,3.5,0.7,32,,Traded,*8/D
18,Jorge Orta*\ortajo01,23,CHW,139,578,20,-0,2,-6,3,18,2.1,21,39,4.2,.514,.512,4.9,-0.3,45,,Purchased,*4D/6
19,George Scott\scottge02,30,MIL,158,672,14,-2,-4,15,-9,15,1.8,24,39,4.1,.511,.510,2.5,0.8,24,$100000,Traded,*3/D
20,Bill Freehan\freehbi01,32,DET,130,502,20,0,-1,0,0,20,2.3,18,38,4.0,.517,.513,4.1,0.1,38,,Amateur Free Agent,32/D
21,Jim Sundberg\sundbji01,23,TEX,132,449,8,-0,-1,6,8,21,2.4,16,37,4.0,.518,.514,3.3,1.6,31,,Amateur Draft,*2
22,Ellie Rodriguez\rodriel01,28,CAL,140,485,9,-2,0,4,8,20,2.2,17,37,4.0,.515,.513,3.5,1.4,33,$30000,Traded,*2/D
23,Hal McRae\mcraeha01,28,KCR,148,607,25,-1,-1,3,-11,15,1.8,22,37,3.9,.511,.510,3.5,-0.8,33,,Traded,D79/5
24,Dick Allen\allendi01,32,CHW,128,525,34,0,-1,-9,-6,17,2.0,19,36,3.8,.515,.512,4.8,-1.6,45,$200000,Traded,*3/4D
25,Toby Harrah\harrato01,25,TEX,161,639,10,-1,-0,-8,10,12,1.4,23,35,3.7,.508,.508,4.5,0.3,42,,Traded,*6/5
26,Carl Yastrzemski*\yastrca01,34,BOS,148,633,26,-3,1,-5,-8,12,1.4,22,34,3.6,.509,.508,4.2,-1.4,39,$165000,Amateur Free Agent,37/D
27,Jeff Burroughs\burroje01,23,TEX,152,662,43,-3,-2,-21,-6,11,1.3,23,34,3.6,.508,.507,5.9,-3.0,55,,Amateur Draft,*9/3D
28,Lenny Randle#\randlle01,25,TEX,151,573,7,1,2,-1,3,13,1.5,21,33,3.5,.509,.509,3.7,0.2,35,,Amateur Draft,547/89D6
29,Buddy Bell\bellbu01,22,CLE,116,471,-2,0,-0,14,3,15,1.8,17,32,3.4,.515,.510,1.9,1.9,18,$24000,Amateur Draft,*5/D
30,Mickey Rivers*\rivermi01,25,CAL,118,518,12,4,2,-4,-0,15,1.7,18,32,3.4,.514,.510,3.8,-0.4,36,,Traded,*8
31,Denny Doyle*\doylede01,30,CAL,147,548,-9,-0,3,15,5,13,1.5,20,32,3.4,.510,.509,1.8,2.2,17,$50000,Traded,*4/6
32,Lou Piniella\pinielo01,30,NYY,140,567,10,-2,-2,11,-6,12,1.4,20,32,3.4,.509,.508,2.2,0.6,21,$57000,Traded,*79/D3
33,Darrell Porter*\porteda02,22,MIL,131,490,5,-1,1,2,7,13,1.6,18,31,3.3,.511,.509,3.1,1.0,29,,Amateur Draft,*2D
34,Mike Hargrove*\hargrmi01,24,TEX,131,477,20,1,0,1,-8,14,1.6,17,31,3.3,.512,.509,3.2,-0.8,30,,Amateur Draft,3D/7
35,Frank Robinson\robinfr02,38,2TM,144,579,22,3,-0,-1,-13,10,1.2,21,31,3.3,.508,.508,3.4,-1.5,32,$160000,Traded,*D/7
36,Roy White#\whitero01,30,NYY,136,556,12,3,1,2,-8,10,1.2,20,30,3.2,.508,.507,2.9,-0.6,27,,Amateur Free Agent,7D
37,George Hendrick\hendrge01,24,CLE,139,534,10,2,-2,0,-0,10,1.2,19,29,3.1,.508,.507,3.1,0.0,29,$30000,Traded,*8/D7
38,Eric Soderholm\soderer01,25,MIN,141,526,7,1,-1,1,3,10,1.2,19,29,3.1,.508,.507,3.0,0.5,28,,Amateur Draft,*5/D6
39,Thurman Munson\munsoth01,27,NYY,144,571,2,2,0,-4,9,8,1.0,20,29,3.0,.506,.506,3.5,0.5,33,$63000,Amateur Draft,*2/D
40,Oscar Gamble*\gamblos01,24,CLE,135,509,23,-1,2,-2,-11,10,1.2,18,28,3.0,.508,.507,3.2,-1.5,30,$25000,Traded,*D7/9
41,Carlton Fisk\fiskca01,26,BOS,52,216,14,2,-0,0,3,19,2.1,8,27,2.8,.539,.512,2.8,0.4,27,,Amateur Draft,2/D
42,Larry Hisle\hislela01,27,MIN,143,576,20,1,-1,-9,-5,6,0.7,21,26,2.8,.504,.504,3.8,-1.5,36,$29000,Traded,*789
43,Jack Brohamer*\brohaja01,24,CLE,101,350,-5,2,1,12,3,13,1.5,13,25,2.7,.514,.509,1.4,1.7,14,,Amateur Draft,4
44,Rick Burleson\burleri01,23,BOS,114,415,-4,-1,-1,10,7,10,1.2,15,25,2.7,.510,.507,1.6,1.9,16,,Amateur Draft,64/5
45,John Briggs*\briggjo02,30,MIL,154,628,13,-1,1,-2,-7,4,0.5,22,26,2.7,.502,.502,3.0,-1.0,28,,Traded,*7/D8
46,Freddie Patek\patekfr01,29,KCR,149,630,-15,6,1,1,9,2,0.3,23,24,2.5,.501,.501,2.4,1.2,23,,Traded,*6
47,Frank Duffy\duffyfr01,27,CLE,158,596,-19,-2,1,12,10,2,0.4,21,24,2.5,.502,.502,1.2,2.5,12,$24000,Traded,*6
