1,Wade Boggs*\boggswa01,29,BOS,147,667,58,-0,-1,8,2,66,6.3,22,87,8.3,.542,.538,7.6,0.9,80,$1675000,Amateur Draft,*5/3D
2,Alan Trammell\trammal01,29,DET,151,668,50,5,0,-0,9,64,6.1,22,86,8.2,.540,.537,8.2,0.9,86,$617143,Amateur Draft,*6
3,Paul Molitor\molitpa01,30,MIL,118,542,44,6,0,-0,-4,46,4.4,17,63,6.0,.536,.527,6.0,-0.4,63,$1260000,Amateur Draft,D54
4,Rickey Henderson\henderi01,28,NYY,95,440,28,3,-0,8,-3,35,3.4,14,49,4.7,.535,.521,3.9,0.5,41,$1670000,Traded,87D
5,Devon White#\whitede03,24,CAL,159,696,4,4,3,27,-5,34,3.4,23,57,5.6,.521,.520,2.9,2.2,30,$70000,Amateur Draft,*98/7
6,Kevin Seitzer\seitzke01,25,KCR,161,725,36,1,-1,-3,0,33,3.3,24,57,5.5,.520,.520,5.8,-0.2,60,$62500,Amateur Draft,*53/7D
7,Carney Lansford\lansfca01,30,OAK,151,631,18,5,1,8,0,32,3.2,22,53,5.2,.520,.519,4.4,0.8,46,$1300000,Traded,*53/D
8,Don Mattingly*\mattido01,26,NYY,141,630,33,-2,0,9,-8,32,3.1,21,52,5.1,.522,.519,4.2,0.1,44,$1975000,Amateur Draft,*3/D
9,Tony Fernandez#\fernato01,25,TOR,146,642,13,3,1,6,8,31,3.1,21,52,5.1,.521,.518,4.5,1.5,46,$400000,Amateur Free Agent,*6
10,Mark McGwire\mcgwima01,23,OAK,151,641,47,-1,0,-6,-8,31,3.1,22,53,5.1,.520,.518,5.7,-1.4,59,$72500,Amateur Draft,*3/59
11,Brett Butler*\butlebr01,30,CLE,137,618,23,4,2,-0,1,31,3.0,20,51,4.9,.522,.518,4.9,0.1,51,$765000,Traded,*8
12,Willie Randolph\randowi01,32,NYY,120,543,17,3,-0,6,4,31,3.0,18,48,4.7,.525,.518,4.1,1.0,42,$900000,Free Agency,*4/D
13,Darrell Evans*\evansda01,40,DET,150,609,26,-1,3,12,-10,30,3.0,21,50,4.9,.519,.518,3.7,0.2,38,$525000,Free Agency,3D/5
14,George Bell\bellge02,27,TOR,156,667,33,3,-2,1,-7,28,2.8,23,51,5.0,.517,.517,4.9,-0.5,50,$1175000,Rule 5 Draft,*7/D45
15,Dwight Evans\evansdw01,35,BOS,154,657,44,-1,1,-9,-8,27,2.7,22,50,4.8,.517,.516,5.6,-1.6,58,$1070000,Amateur Draft,39/D
16,Jesse Barfield\barfije01,27,TOR,159,654,8,-1,-0,25,-6,26,2.6,22,48,4.7,.516,.516,2.3,1.9,23,$1525000,Amateur Draft,*98
17,Kirk Gibson*\gibsoki01,30,DET,128,568,23,2,1,5,-5,26,2.5,19,44,4.3,.519,.515,3.8,-0.0,40,$1335000,Free Agency,*7/D8
18,Greg Gagne\gagnegr01,25,MIN,137,479,-5,-1,2,19,8,23,2.4,16,40,3.9,.517,.514,2.0,2.7,20,$155000,Traded,*6/84D9
19,Kent Hrbek*\hrbekke01,27,MIN,143,566,28,0,0,1,-7,22,2.2,19,42,4.0,.515,.513,3.9,-0.6,40,$1310000,Amateur Draft,*3/D
20,Ivan Calderon\caldeiv01,25,CHW,144,607,24,3,-1,3,-6,22,2.2,21,43,4.2,.515,.513,3.8,-0.2,40,$85000,Traded,*9/7D
21,Brook Jacoby\jacobbr01,27,CLE,155,620,34,-2,-3,-8,1,22,2.2,21,43,4.2,.514,.513,4.9,-0.6,51,$612500,Traded,*5/3D
22,Terry Steinbach\steinte01,25,OAK,122,438,15,-1,-1,3,6,22,2.2,15,37,3.5,.517,.513,3.2,0.9,34,$62500,Amateur Draft,25/D3
23,Mike Greenwell*\greenmi01,23,BOS,125,456,28,-1,3,-3,-5,22,2.1,16,37,3.6,.516,.513,3.9,-0.8,40,$80000,Amateur Draft,79D/2
24,Wally Joyner*\joynewa01,25,CAL,149,653,26,4,0,-0,-8,21,2.1,22,42,4.1,.513,.512,4.2,-0.8,43,$180000,Amateur Draft,*3
