1,George Brett*\brettge01,27,KCR,117,515,61,5,1,9,2,78,7.8,17,95,9.4,.566,.548,8.5,1.2,86,$140000,Amateur Draft,*5/3
2,Rickey Henderson\henderi01,21,OAK,158,722,41,9,2,18,-6,64,6.7,23,87,8.8,.541,.540,6.9,1.3,69,,Amateur Draft,*7/D
3,Willie Wilson#\wilsowi02,24,KCR,161,745,19,17,4,24,-4,59,6.3,24,83,8.4,.538,.538,5.9,2.2,59,,Amateur Draft,*78
4,Robin Yount\yountro01,24,MIL,143,647,27,6,3,6,8,49,5.2,21,70,7.1,.535,.531,6.4,1.5,64,,Amateur Draft,*6/D
5,Buddy Bell\bellbu01,28,TEX,129,534,30,2,-2,12,3,46,4.8,18,64,6.5,.536,.529,5.2,1.6,52,,Traded,*5/6
6,Cecil Cooper*\coopece01,30,MIL,153,678,45,1,-0,8,-9,45,4.7,22,67,6.8,.530,.528,6.0,-0.1,60,,Traded,*3D
7,Dwayne Murphy*\murphdw01,25,OAK,159,702,21,-0,1,22,-0,44,4.7,23,67,6.9,.529,.528,4.5,2.4,45,$32500,Amateur Draft,*8
8,Willie Randolph\randowi01,25,NYY,138,642,30,6,2,2,4,45,4.7,20,65,6.6,.533,.528,6.3,0.7,63,$245000,Traded,*4
9,Ben Oglivie*\oglivbe01,31,MIL,156,660,34,-2,2,13,-7,41,4.4,23,63,6.4,.527,.526,5.0,0.8,50,,Traded,*7/D98
10,Al Bumbry*\bumbral01,33,BAL,160,738,27,5,2,2,-0,36,3.9,23,60,6.1,.523,.523,5.8,0.3,58,$155000,Free Agency,*8
11,Tony Armas\armasto01,26,OAK,158,666,23,-0,-3,22,-6,34,3.8,23,57,5.9,.523,.522,3.5,1.7,35,$37000,Traded,*98
12,Fred Lynn*\lynnfr01,28,BOS,110,478,17,3,2,8,-0,30,3.2,16,46,4.7,.528,.519,3.8,0.9,38,,Amateur Draft,*8
13,Reggie Jackson*\jacksre01,34,NYY,143,601,47,-0,1,-13,-8,27,2.8,21,47,4.7,.519,.517,6.0,-2.1,60,$525000,Free Agency,9D
14,Alan Trammell\trammal01,22,DET,146,652,12,2,1,2,9,26,2.8,21,47,4.8,.518,.516,4.6,1.2,45,$130000,Amateur Draft,*6
15,John Castino\castijo01,25,MIN,150,599,8,1,0,11,4,24,2.6,20,44,4.5,.516,.515,3.3,1.6,33,,Amateur Draft,*56
16,Rick Cerone\ceronri01,26,NYY,147,575,4,1,-1,8,9,22,2.4,20,41,4.2,.515,.514,3.3,1.9,33,$100000,Traded,*2
17,Dave Revering*\reverda01,27,OAK,106,412,16,0,0,11,-6,22,2.3,14,36,3.6,.521,.514,2.5,0.6,25,,Traded,3/D
18,Ron Hassey*\hassero01,27,CLE,130,447,17,-1,-1,0,6,22,2.3,15,37,3.8,.517,.514,3.7,0.8,37,,Amateur Draft,*2/D3
19,Toby Harrah\harrato01,31,CLE,160,675,11,7,0,-0,3,21,2.3,23,44,4.4,.513,.513,4.4,0.3,44,,Traded,*5/D6
20,Eddie Murray#\murraed02,24,BAL,158,683,30,3,1,-4,-9,21,2.3,23,44,4.4,.513,.513,4.8,-1.2,47,,Amateur Draft,*3/D
21,Paul Molitor\molitpa01,23,MIL,111,512,17,5,0,-4,3,21,2.3,16,37,3.8,.519,.513,4.1,-0.0,41,$210000,Amateur Draft,46/D5
22,Bobby Grich\grichbo01,31,CAL,150,596,15,-2,-1,5,5,20,2.2,20,41,4.1,.514,.513,3.6,1.1,36,$270000,Free Agency,*4/3
23,Chet Lemon\lemonch01,25,CHW,147,604,23,1,0,-3,-1,20,2.2,21,41,4.2,.514,.513,4.5,-0.3,44,,Traded,*8/D4
24,Bucky Dent\dentbu01,28,NYY,141,553,-6,-2,-0,19,9,20,2.2,19,39,4.0,.515,.513,1.9,3.1,19,,Traded,*6
25,Carlton Fisk\fiskca01,32,BOS,131,530,11,2,-1,1,7,20,2.2,18,38,3.8,.516,.513,3.7,0.9,37,,Amateur Draft,*2/D735
26,Doug DeCinces\decindo01,29,BAL,145,549,1,1,-2,18,3,19,2.1,19,38,3.9,.514,.512,2.0,2.2,20,,Amateur Draft,*5/3
27,Jason Thompson*\thompja01,25,2TM,138,529,25,-2,-0,5,-9,19,2.0,18,37,3.7,.514,.510,3.2,-0.3,32,,Traded,3D
28,Wayne Gross*\grosswa01,28,OAK,113,419,14,0,1,0,1,17,1.9,14,32,3.2,.516,.511,3.1,0.2,31,,Amateur Draft,53/D
