1,Ted Williams*\willite01,28,BOS,156,692,83,0,0,0,-7,76,7.9,19,95,9.9,.551,.549,9.9,-0.9,95,$65000,Amateur Free Agent,*7O
2,Lou Boudreau\boudrlo01,29,CLE,150,624,22,1,0,19,10,52,5.6,18,70,7.5,.538,.535,5.4,3.1,51,$25000,Amateur Free Agent,*6
3,Joe Gordon\gordojo01,32,CLE,155,626,24,1,0,15,7,48,5.1,18,66,7.0,.533,.532,5.3,2.4,51,,Traded,*4
4,Joe DiMaggio\dimagjo01,32,NYY,141,601,37,1,0,-8,-1,29,3.0,17,47,4.8,.522,.519,5.7,-1.0,55,$43750,Traded,*8O
5,Luke Appling\applilu01,40,CHW,139,573,19,-0,0,0,9,28,2.9,17,44,4.6,.521,.518,4.7,0.9,44,$16000,Purchased,*6/5
6,Tommy Henrich*\henrito01,34,NYY,142,629,27,0,0,5,-6,26,2.7,18,44,4.6,.520,.517,4.0,-0.2,39,$16000,Free Agency,*O9/837
7,George McQuinn*\mcquige02,37,NYY,144,609,23,-0,0,8,-7,25,2.6,18,42,4.4,.519,.517,3.6,0.1,34,$15000,Free Agency,*3
8,Roy Cullenbine#\cullero01,33,DET,142,607,21,0,0,8,-6,23,2.5,18,41,4.3,.518,.516,3.4,0.1,33,,Traded,*3
9,Vern Stephens\stephve01,26,SLB,150,634,8,1,0,4,10,23,2.4,18,41,4.3,.517,.515,3.9,1.5,37,$18000,Amateur Free Agent,*6
10,George Kell\kellge01,24,DET,152,662,16,-2,0,7,0,21,2.2,19,40,4.2,.515,.514,3.5,0.7,33,$15000,Traded,*5
11,Johnny Pesky*\peskyjo01,28,BOS,155,719,13,-0,0,-1,9,20,2.1,19,40,4.1,.514,.514,4.2,0.8,41,$2000,Amateur Free Agent,*65
12,Phil Rizzuto\rizzuph01,29,NYY,153,623,1,1,0,9,10,21,2.2,18,39,4.1,.515,.514,3.1,2.0,30,,Amateur Free Agent,*6
13,Ferris Fain*\fainfe01,26,PHA,136,567,24,-1,0,5,-6,22,2.3,16,38,4.0,.518,.515,3.5,-0.2,33,,Rule 5 Draft,*3
14,Bobby Doerr\doerrbo01,29,BOS,146,625,1,0,0,10,7,18,1.9,18,36,3.8,.514,.512,2.7,1.8,26,$22500,Purchased,*4
15,Stan Spence*\spencst01,32,WSH,147,588,21,0,0,-3,-1,18,1.8,17,35,3.6,.513,.512,3.9,-0.5,38,,Traded,*8O
16,Jeff Heath*\heathje01,32,SLB,141,580,21,1,0,2,-6,17,1.8,17,34,3.5,.513,.511,3.3,-0.6,32,,Traded,*7O
17,Hank Majeski\majesha01,30,PHA,141,546,8,1,0,8,0,17,1.7,16,33,3.4,.513,.511,2.5,0.9,25,,Purchased,*5/64
